"id","log","lat"
"Polygon_5",-112.07437,25.3343
"Polygon_5",-112.07333,25.33331
"Polygon_5",-112.07125,25.33279
"Polygon_5",-112.07201,25.33137
"Polygon_5",-112.07294,25.33019
"Polygon_5",-112.07499,25.33114
"Polygon_5",-112.07722,25.33082
"Polygon_5",-112.07686,25.32925
"Polygon_5",-112.07587,25.32855
"Polygon_5",-112.07477,25.32432
"Polygon_5",-112.07256,25.32195
"Polygon_5",-112.07458,25.31637
"Polygon_5",-112.07575,25.31506
"Polygon_5",-112.07637,25.31267
"Polygon_5",-112.07774,25.31022
"Polygon_5",-112.07433,25.30282
"Polygon_5",-112.07473,25.30022
"Polygon_5",-112.07821,25.29847
"Polygon_5",-112.08035,25.29938
"Polygon_5",-112.0812,25.30028
"Polygon_5",-112.0844,25.30062
"Polygon_5",-112.0842,25.29919
"Polygon_5",-112.08286,25.29917
"Polygon_5",-112.08212,25.29753
"Polygon_5",-112.08293,25.29574
"Polygon_5",-112.08259,25.29372
"Polygon_5",-112.08027,25.29305
"Polygon_5",-112.07842,25.29208
"Polygon_5",-112.08015,25.29038
"Polygon_5",-112.08067,25.28799
"Polygon_5",-112.07645,25.28257
"Polygon_5",-112.07554,25.27979
"Polygon_5",-112.0776,25.27468
"Polygon_5",-112.07884,25.26945
"Polygon_5",-112.07911,25.26671
"Polygon_5",-112.0808,25.26416
"Polygon_5",-112.08302,25.26466
"Polygon_5",-112.08487,25.26278
"Polygon_5",-112.08654,25.25997
"Polygon_5",-112.08852,25.26039
"Polygon_5",-112.09291,25.26039
"Polygon_5",-112.09533,25.25618
"Polygon_5",-112.09758,25.25404
"Polygon_5",-112.10069,25.25314
"Polygon_5",-112.10545,25.25405
"Polygon_5",-112.11349,25.25001
"Polygon_5",-112.11673,25.24233
"Polygon_5",-112.11912,25.22455
"Polygon_5",-112.11692,25.21591
"Polygon_5",-112.11971,25.20587
"Polygon_5",-112.13077,25.18548
"Polygon_5",-112.13805,25.16727
"Polygon_5",-112.1474,25.14905
"Polygon_5",-112.15291,25.13818
"Polygon_5",-112.1519,25.12886
"Polygon_5",-112.15366,25.12576
"Polygon_5",-112.15134,25.11335
"Polygon_5",-112.15974,25.09473
"Polygon_5",-112.15748,25.07677
"Polygon_5",-112.15767,25.06571
"Polygon_5",-112.15115,25.06086
"Polygon_5",-112.14138,25.07156
"Polygon_5",-112.12474,25.07106
"Polygon_5",-112.12596,25.06167
"Polygon_5",-112.13245,25.04937
"Polygon_5",-112.1302,25.03389
"Polygon_5",-112.13756,25.01094
"Polygon_5",-112.14509,24.99639
"Polygon_5",-112.15537,24.98432
"Polygon_5",-112.15313,24.97549
"Polygon_5",-112.1454,24.96914
"Polygon_5",-112.15723,24.96342
"Polygon_5",-112.1683,24.97114
"Polygon_5",-112.18414,24.95321
"Polygon_5",-112.18432,24.94717
"Polygon_5",-112.16621,24.95225
"Polygon_5",-112.15566,24.94363
"Polygon_5",-112.16271,24.94506
"Polygon_5",-112.16314,24.93457
"Polygon_5",-112.1589,24.92932
"Polygon_5",-112.15831,24.92094
"Polygon_5",-112.16115,24.91318
"Polygon_5",-112.15791,24.89765
"Polygon_5",-112.16241,24.89774
"Polygon_5",-112.16249,24.89044
"Polygon_5",-112.15989,24.88644
"Polygon_5",-112.1586,24.87867
"Polygon_5",-112.15524,24.87153
"Polygon_5",-112.16158,24.86753
"Polygon_5",-112.18109,24.85836
"Polygon_5",-112.1874,24.8487
"Polygon_5",-112.18684,24.83779
"Polygon_5",-112.18093,24.81908
"Polygon_5",-112.17158,24.80971
"Polygon_5",-112.14201,24.79958
"Polygon_5",-112.12019,24.80152
"Polygon_5",-112.11868,24.79422
"Polygon_5",-112.12198,24.78816
"Polygon_5",-112.12047,24.78521
"Polygon_5",-112.11423,24.7853
"Polygon_5",-112.1063,24.77849
"Polygon_5",-112.08826,24.77695
"Polygon_5",-112.07193,24.7539
"Polygon_5",-112.07211,24.7414
"Polygon_5",-112.05161,24.747
"Polygon_5",-112.0338,24.75073
"Polygon_5",-112.02695,24.74044
"Polygon_5",-112.0201,24.73342
"Polygon_5",-111.96587,24.73327
"Polygon_5",-111.95386,24.74306
"Polygon_5",-111.93515,24.73018
"Polygon_5",-111.91344,24.71875
"Polygon_5",-111.89761,24.70103
"Polygon_5",-111.87971,24.68081
"Polygon_5",-111.86371,24.66581
"Polygon_5",-111.84461,24.6402
"Polygon_5",-111.83679,24.62249
"Polygon_5",-111.83172,24.60633
"Polygon_5",-111.82363,24.58743
"Polygon_5",-111.81775,24.57211
"Polygon_5",-111.82135,24.54585
"Polygon_5",-111.8246,24.52114
"Polygon_5",-111.82425,24.5142
"Polygon_5",-111.81736,24.50689
"Polygon_5",-111.81166,24.50679
"Polygon_5",-111.80975,24.50939
"Polygon_5",-111.80973,24.51278
"Polygon_5",-111.80671,24.51615
"Polygon_5",-111.79992,24.51609
"Polygon_5",-111.79756,24.51742
"Polygon_5",-111.79149,24.51725
"Polygon_5",-111.78466,24.51395
"Polygon_5",-111.78231,24.51407
"Polygon_5",-111.78172,24.51536
"Polygon_5",-111.8011,24.53079
"Polygon_5",-111.78738,24.53164
"Polygon_5",-111.79373,24.53737
"Polygon_5",-111.80086,24.5432
"Polygon_5",-111.80356,24.54893
"Polygon_5",-111.80094,24.54925
"Polygon_5",-111.79728,24.54552
"Polygon_5",-111.75513,24.53914
"Polygon_5",-111.74903,24.54146
"Polygon_5",-111.74396,24.54721
"Polygon_5",-111.73546,24.54906
"Polygon_5",-111.73514,24.5439
"Polygon_5",-111.73344,24.53937
"Polygon_5",-111.72848,24.53733
"Polygon_5",-111.72046,24.53846
"Polygon_5",-111.69974,24.53662
"Polygon_5",-111.69481,24.54861
"Polygon_5",-111.68685,24.55803
"Polygon_5",-111.69008,24.56056
"Polygon_5",-111.68998,24.57088
"Polygon_5",-111.69576,24.57229
"Polygon_5",-111.69213,24.58143
"Polygon_5",-111.68994,24.58371
"Polygon_5",-111.68465,24.58162
"Polygon_5",-111.678,24.5736
"Polygon_5",-111.66883,24.5735
"Polygon_5",-111.66275,24.5712
"Polygon_5",-111.58656,24.69036
"Polygon_5",-111.52787,24.81595
"Polygon_5",-111.50214,24.89907
"Polygon_5",-111.50027,24.94683
"Polygon_5",-111.52036,24.9896
"Polygon_5",-111.5887,25.08317
"Polygon_5",-111.62562,25.15106
"Polygon_5",-111.60212,25.2537
"Polygon_5",-111.65182,25.34812
"Polygon_5",-111.72349,25.40278
"Polygon_5",-111.74985,25.48593
"Polygon_5",-111.75753,25.52128
"Polygon_5",-111.77785,25.59594
"Polygon_5",-111.84761,25.66561
"Polygon_5",-111.95578,25.63862
"Polygon_6",-111.96035,26.87514
"Polygon_6",-111.97202,26.86169
"Polygon_6",-111.97921,26.82989
"Polygon_6",-111.97645,26.74603
"Polygon_6",-112.00387,26.68125
"Polygon_6",-112.05191,26.63503
"Polygon_6",-112.08073,26.58143
"Polygon_6",-112.07042,26.53035
"Polygon_6",-112.04912,26.48663
"Polygon_6",-111.98044,26.42865
"Polygon_6",-111.93452,26.38353
"Polygon_6",-111.91606,26.32608
"Polygon_6",-111.88624,26.28256
"Polygon_6",-111.86652,26.25772
"Polygon_6",-111.81796,26.26121
"Polygon_6",-111.78004,26.28255
"Polygon_6",-111.75312,26.3088
"Polygon_6",-111.72947,26.3613
"Polygon_6",-111.69911,26.38724
"Polygon_6",-111.67836,26.40579
"Polygon_6",-111.66791,26.42679
"Polygon_6",-111.65746,26.45025
"Polygon_6",-111.63862,26.45782
"Polygon_6",-111.6184,26.46416
"Polygon_6",-111.57656,26.48863
"Polygon_6",-111.56287,26.52354
"Polygon_6",-111.55472,26.54727
"Polygon_6",-111.56476,26.56666
"Polygon_6",-111.56669,26.60184
"Polygon_6",-111.55975,26.61911
"Polygon_6",-111.56266,26.63755
"Polygon_6",-111.5635,26.65905
"Polygon_6",-111.56228,26.67779
"Polygon_6",-111.55583,26.69084
"Polygon_6",-111.56037,26.70143
"Polygon_6",-111.58039,26.71105
"Polygon_6",-111.60659,26.71974
"Polygon_6",-111.60542,26.72762
"Polygon_6",-111.62437,26.73419
"Polygon_6",-111.62245,26.73996
"Polygon_6",-111.64195,26.74661
"Polygon_6",-111.6491,26.75907
"Polygon_6",-111.66448,26.77092
"Polygon_6",-111.66353,26.78216
"Polygon_6",-111.67734,26.78206
"Polygon_6",-111.69214,26.79074
"Polygon_6",-111.70694,26.80188
"Polygon_6",-111.71808,26.80659
"Polygon_6",-111.73554,26.83561
"Polygon_6",-111.74576,26.84525
"Polygon_6",-111.76271,26.85956
"Polygon_6",-111.78103,26.87264
"Polygon_6",-111.79695,26.88634
"Polygon_6",-111.80732,26.89165
"Polygon_6",-111.81631,26.90003
"Polygon_6",-111.83476,26.884
"Polygon_6",-111.85007,26.88204
"Polygon_6",-111.85423,26.87563
"Polygon_6",-111.85226,26.87116
"Polygon_6",-111.8484,26.8693
"Polygon_6",-111.85097,26.85852
"Polygon_6",-111.84238,26.84984
"Polygon_6",-111.83671,26.83288
"Polygon_6",-111.82658,26.82144
"Polygon_6",-111.82984,26.81428
"Polygon_6",-111.82898,26.80652
"Polygon_6",-111.82382,26.78117
"Polygon_6",-111.81875,26.76066
"Polygon_6",-111.81931,26.74273
"Polygon_6",-111.8165,26.73132
"Polygon_6",-111.81987,26.71499
"Polygon_6",-111.80699,26.7089
"Polygon_6",-111.79771,26.68569
"Polygon_6",-111.78053,26.67728
"Polygon_6",-111.77363,26.66905
"Polygon_6",-111.73961,26.64548
"Polygon_6",-111.7226,26.63308
"Polygon_6",-111.70036,26.60847
"Polygon_6",-111.68224,26.58385
"Polygon_6",-111.69956,26.56346
"Polygon_6",-111.71688,26.55166
"Polygon_6",-111.73489,26.54539
"Polygon_6",-111.75282,26.55086
"Polygon_6",-111.77487,26.56677
"Polygon_6",-111.7958,26.61476
"Polygon_6",-111.82481,26.64304
"Polygon_6",-111.84407,26.65256
"Polygon_6",-111.84824,26.67681
"Polygon_6",-111.8627,26.69983
"Polygon_6",-111.87679,26.70275
"Polygon_6",-111.8799,26.70935
"Polygon_6",-111.89096,26.71543
"Polygon_6",-111.89795,26.7177
"Polygon_6",-111.90172,26.71589
"Polygon_6",-111.90582,26.71991
"Polygon_6",-111.90504,26.72477
"Polygon_6",-111.89979,26.72365
"Polygon_6",-111.90012,26.73509
"Polygon_6",-111.88946,26.74653
"Polygon_6",-111.88738,26.75838
"Polygon_6",-111.87492,26.75424
"Polygon_6",-111.87143,26.7672
"Polygon_6",-111.87106,26.77367
"Polygon_6",-111.86023,26.77906
"Polygon_6",-111.85421,26.78996
"Polygon_6",-111.86274,26.79831
"Polygon_6",-111.85808,26.80586
"Polygon_6",-111.87017,26.82005
"Polygon_6",-111.86784,26.82872
"Polygon_6",-111.8763,26.83612
"Polygon_6",-111.88613,26.84007
"Polygon_6",-111.88838,26.84262
"Polygon_6",-111.89036,26.8432
"Polygon_6",-111.89238,26.84326
"Polygon_6",-111.89268,26.84531
"Polygon_6",-111.89925,26.85457
"Polygon_6",-111.90514,26.85617
"Polygon_6",-111.91102,26.86022
"Polygon_6",-111.91053,26.8758
"Polygon_6",-111.93632,26.88368
"Polygon_7",-114.30299,27.82011
"Polygon_7",-114.29576,27.82766
"Polygon_7",-114.29366,27.84183
"Polygon_7",-114.29484,27.84603
"Polygon_7",-114.29285,27.85087
"Polygon_7",-114.29156,27.856
"Polygon_7",-114.2938,27.86655
"Polygon_7",-114.30858,27.8749
"Polygon_7",-114.33026,27.87186
"Polygon_7",-114.34373,27.86519
"Polygon_7",-114.36819,27.84644
"Polygon_7",-114.39197,27.82557
"Polygon_7",-114.39231,27.81752
"Polygon_7",-114.3979,27.8214
"Polygon_7",-114.39616,27.82045
"Polygon_7",-114.39438,27.81885
"Polygon_7",-114.3915,27.81512
"Polygon_7",-114.38686,27.81085
"Polygon_7",-114.38264,27.81028
"Polygon_7",-114.37764,27.81157
"Polygon_7",-114.36921,27.81362
"Polygon_7",-114.3594,27.81658
"Polygon_7",-114.30953,27.82599
"Polygon_8",-114.15177,28.00763
"Polygon_8",-114.15217,28.0139
"Polygon_8",-114.14965,28.01784
"Polygon_8",-114.14662,28.02102
"Polygon_8",-114.14222,28.02329
"Polygon_8",-114.13804,28.0301
"Polygon_8",-114.13215,28.0354
"Polygon_8",-114.11956,28.04266
"Polygon_8",-114.11534,28.04809
"Polygon_8",-114.11478,28.06015
"Polygon_8",-114.11828,28.07678
"Polygon_8",-114.11911,28.08107
"Polygon_8",-114.1222,28.08467
"Polygon_8",-114.12915,28.08774
"Polygon_8",-114.13568,28.08546
"Polygon_8",-114.14342,28.07888
"Polygon_8",-114.16937,28.04426
"Polygon_8",-114.17754,28.0332
"Polygon_8",-114.18686,28.02297
"Polygon_8",-114.19653,28.01199
"Polygon_8",-114.20533,28.00198
"Polygon_8",-114.21653,27.99168
"Polygon_8",-114.24554,27.96143
"Polygon_8",-114.26417,27.95283
"Polygon_8",-114.27227,27.94124
"Polygon_8",-114.27661,27.93088
"Polygon_8",-114.27758,27.92051
"Polygon_8",-114.27702,27.91029
"Polygon_8",-114.27448,27.89968
"Polygon_8",-114.27279,27.89394
"Polygon_8",-114.26914,27.88764
"Polygon_8",-114.26601,27.88537
"Polygon_8",-114.26317,27.88643
"Polygon_8",-114.2556,27.89106
"Polygon_8",-114.24963,27.89807
"Polygon_8",-114.24512,27.90395
"Polygon_8",-114.24056,27.90957
"Polygon_8",-114.23816,27.9134
"Polygon_8",-114.23232,27.91677
"Polygon_8",-114.22237,27.91829
"Polygon_8",-114.22295,27.92089
"Polygon_8",-114.21529,27.93457
"Polygon_8",-114.20462,27.94462
"Polygon_8",-114.19304,27.96444
"Polygon_8",-114.17969,27.98071
"Polygon_8",-114.1683,27.99735
"Polygon_9",-111.45514,24.40292
"Polygon_9",-111.42231,24.42457
"Polygon_9",-111.40321,24.43809
"Polygon_9",-111.38337,24.45672
"Polygon_9",-111.36695,24.47473
"Polygon_9",-111.34665,24.51449
"Polygon_9",-111.2879,24.60668
"Polygon_9",-111.22572,24.65139
"Polygon_9",-111.18295,24.75857
"Polygon_9",-111.16628,24.8158
"Polygon_9",-111.22679,24.87978
"Polygon_9",-111.20143,24.95784
"Polygon_9",-111.19804,25.01967
"Polygon_9",-111.21525,25.03917
"Polygon_9",-111.25305,25.08354
"Polygon_9",-111.28606,25.10987
"Polygon_9",-111.30532,25.12252
"Polygon_9",-111.33374,25.13677
"Polygon_9",-111.35893,25.14576
"Polygon_9",-111.38138,25.16344
"Polygon_9",-111.408,25.18074
"Polygon_9",-111.41021,25.23897
"Polygon_9",-111.38496,25.27731
"Polygon_9",-111.37153,25.35642
"Polygon_9",-111.37763,25.41654
"Polygon_9",-111.40608,25.45589
"Polygon_9",-111.46151,25.51709
"Polygon_9",-111.54028,25.59807
"Polygon_9",-111.60189,25.64867
"Polygon_9",-111.6375,25.6653
"Polygon_9",-111.68348,25.71246
"Polygon_9",-111.70062,25.75836
"Polygon_9",-111.7198,25.771
"Polygon_9",-111.77297,25.77219
"Polygon_9",-111.82613,25.77648
"Polygon_9",-111.86518,25.78072
"Polygon_9",-111.91923,25.78797
"Polygon_9",-111.94644,25.78622
"Polygon_9",-111.97469,25.78478
"Polygon_9",-111.99761,25.77855
"Polygon_9",-112.01435,25.76922
"Polygon_9",-112.03899,25.7568
"Polygon_9",-112.06328,25.74191
"Polygon_9",-112.07995,25.7248
"Polygon_9",-112.08049,25.71169
"Polygon_9",-112.08173,25.70167
"Polygon_9",-112.06822,25.58057
"Polygon_9",-111.95578,25.63862
"Polygon_9",-111.84761,25.66561
"Polygon_9",-111.77785,25.59594
"Polygon_9",-111.75753,25.52128
"Polygon_9",-111.74985,25.48593
"Polygon_9",-111.72349,25.40278
"Polygon_9",-111.65182,25.34812
"Polygon_9",-111.60212,25.2537
"Polygon_9",-111.62562,25.15106
"Polygon_9",-111.5887,25.08317
"Polygon_9",-111.52036,24.9896
"Polygon_9",-111.50027,24.94683
"Polygon_9",-111.50214,24.89907
"Polygon_9",-111.52787,24.81595
"Polygon_9",-111.58656,24.69036
"Polygon_9",-111.66275,24.5712
"Polygon_9",-111.616631,24.467776
"Polygon_9",-111.49278,24.37314
"Polygon_10",-113.41882,26.83426
"Polygon_10",-113.39496,26.82683
"Polygon_10",-113.38715,26.81515
"Polygon_10",-113.39835,26.80931
"Polygon_10",-113.40086,26.80348
"Polygon_10",-113.38203,26.80003
"Polygon_10",-113.35665,26.79301
"Polygon_10",-113.33349,26.78353
"Polygon_10",-113.30655,26.76768
"Polygon_10",-113.28947,26.75477
"Polygon_10",-113.28666,26.74989
"Polygon_10",-113.28474,26.74562
"Polygon_10",-113.28196,26.73996
"Polygon_10",-113.28018,26.74168
"Polygon_10",-113.28008,26.74494
"Polygon_10",-113.27929,26.74851
"Polygon_10",-113.27308,26.74922
"Polygon_10",-113.26487,26.75238
"Polygon_10",-113.26438,26.76323
"Polygon_10",-113.26811,26.76588
"Polygon_10",-113.2691,26.76876
"Polygon_10",-113.26915,26.77241
"Polygon_10",-113.26748,26.77682
"Polygon_10",-113.26636,26.77978
"Polygon_10",-113.2637,26.78243
"Polygon_10",-113.26319,26.78489
"Polygon_10",-113.26477,26.78637
"Polygon_10",-113.26841,26.78945
"Polygon_10",-113.26796,26.79503
"Polygon_10",-113.26682,26.80092
"Polygon_10",-113.26763,26.81332
"Polygon_10",-113.26547,26.82002
"Polygon_10",-113.2608,26.82646
"Polygon_10",-113.25854,26.83596
"Polygon_10",-113.25224,26.84301
"Polygon_10",-113.24858,26.83903
"Polygon_10",-113.24337,26.83498
"Polygon_10",-113.23759,26.83383
"Polygon_10",-113.23524,26.83445
"Polygon_10",-113.22526,26.83522
"Polygon_10",-113.20291,26.85054
"Polygon_10",-113.20161,26.8728
"Polygon_10",-113.19481,26.89384
"Polygon_10",-113.19831,26.91732
"Polygon_10",-113.19495,26.93652
"Polygon_10",-113.12254,26.91079
"Polygon_10",-113.13507,26.8893
"Polygon_10",-113.14031,26.87381
"Polygon_10",-113.1428,26.85893
"Polygon_10",-113.15355,26.84609
"Polygon_10",-113.17438,26.82833
"Polygon_10",-113.18274,26.82282
"Polygon_10",-113.18726,26.81333
"Polygon_10",-113.20411,26.80644
"Polygon_10",-113.20793,26.80014
"Polygon_10",-113.2054,26.79477
"Polygon_10",-113.21132,26.7926
"Polygon_10",-113.21399,26.7935
"Polygon_10",-113.21391,26.79685
"Polygon_10",-113.2177,26.80044
"Polygon_10",-113.22253,26.79813
"Polygon_10",-113.23083,26.79687
"Polygon_10",-113.23336,26.79282
"Polygon_10",-113.23703,26.79085
"Polygon_10",-113.24369,26.79088
"Polygon_10",-113.24649,26.78824
"Polygon_10",-113.24319,26.78315
"Polygon_10",-113.23668,26.78029
"Polygon_10",-113.23532,26.77794
"Polygon_10",-113.23343,26.77416
"Polygon_10",-113.22906,26.77442
"Polygon_10",-113.22584,26.7737
"Polygon_10",-113.22306,26.77287
"Polygon_10",-113.22045,26.76944
"Polygon_10",-113.21896,26.76754
"Polygon_10",-113.2159,26.76635
"Polygon_10",-113.21343,26.76415
"Polygon_10",-113.21113,26.76284
"Polygon_10",-113.20627,26.76137
"Polygon_10",-113.20354,26.76227
"Polygon_10",-113.20097,26.76262
"Polygon_10",-113.19823,26.76225
"Polygon_10",-113.19514,26.7623
"Polygon_10",-113.19248,26.76178
"Polygon_10",-113.18982,26.76188
"Polygon_10",-113.18781,26.76196
"Polygon_10",-113.18681,26.76142
"Polygon_10",-113.18716,26.75912
"Polygon_10",-113.18691,26.75736
"Polygon_10",-113.18661,26.75651
"Polygon_10",-113.18602,26.75594
"Polygon_10",-113.18448,26.75681
"Polygon_10",-113.1839,26.75765
"Polygon_10",-113.1811,26.75912
"Polygon_10",-113.17958,26.76083
"Polygon_10",-113.17803,26.76177
"Polygon_10",-113.17682,26.76303
"Polygon_10",-113.17433,26.76454
"Polygon_10",-113.17184,26.7665
"Polygon_10",-113.17363,26.77046
"Polygon_10",-113.17041,26.77398
"Polygon_10",-113.16882,26.77749
"Polygon_10",-113.16943,26.78103
"Polygon_10",-113.16896,26.78609
"Polygon_10",-113.17327,26.78709
"Polygon_10",-113.1726,26.79173
"Polygon_10",-113.16823,26.79575
"Polygon_10",-113.16472,26.79607
"Polygon_10",-113.16141,26.79531
"Polygon_10",-113.15817,26.79229
"Polygon_10",-113.15305,26.78973
"Polygon_10",-113.15132,26.78223
"Polygon_10",-113.15371,26.7735
"Polygon_10",-113.14666,26.76025
"Polygon_10",-113.15402,26.75589
"Polygon_10",-113.147,26.74688
"Polygon_10",-113.13524,26.7301
"Polygon_10",-113.12211,26.71456
"Polygon_10",-113.11431,26.71158
"Polygon_10",-113.10766,26.70181
"Polygon_10",-113.09895,26.69388
"Polygon_10",-113.09539,26.68503
"Polygon_10",-113.0912,26.67938
"Polygon_10",-113.08499,26.67318
"Polygon_10",-113.07399,26.65872
"Polygon_10",-113.06386,26.65051
"Polygon_10",-113.05785,26.64045
"Polygon_10",-113.06917,26.64274
"Polygon_10",-113.07694,26.64048
"Polygon_10",-113.08632,26.6458
"Polygon_10",-113.09272,26.6506
"Polygon_10",-113.09833,26.65883
"Polygon_10",-113.11526,26.66093
"Polygon_10",-113.12683,26.65256
"Polygon_10",-113.13176,26.64638
"Polygon_10",-113.12982,26.63621
"Polygon_10",-113.10266,26.62592
"Polygon_10",-113.07225,26.60849
"Polygon_10",-113.06014,26.59302
"Polygon_10",-113.04218,26.58056
"Polygon_10",-113.0352,26.57178
"Polygon_10",-112.99767,26.54642
"Polygon_10",-112.97971,26.53333
"Polygon_10",-112.93179,26.6077
"Polygon_10",-112.91745,26.651
"Polygon_10",-112.90959,26.66221
"Polygon_10",-112.89742,26.67089
"Polygon_10",-112.89761,26.68693
"Polygon_10",-112.7788,26.73605
"Polygon_10",-112.65313,26.89633
"Polygon_10",-112.63734,27.03411
"Polygon_10",-112.65176,27.16684
"Polygon_10",-112.68506,27.20322
"Polygon_10",-112.75406,27.23471
"Polygon_10",-112.7956,27.26497
"Polygon_10",-112.83165,27.29278
"Polygon_10",-112.83404,27.31309
"Polygon_10",-112.83369,27.33341
"Polygon_10",-112.8354,27.36225
"Polygon_10",-112.77393,27.41669
"Polygon_10",-112.76732,27.45346
"Polygon_10",-112.75886,27.49559
"Polygon_10",-112.74011,27.57545
"Polygon_10",-112.73131,27.60446
"Polygon_10",-112.72526,27.63589
"Polygon_10",-112.71727,27.66771
"Polygon_10",-112.71606,27.6748
"Polygon_10",-112.70284,27.68188
"Polygon_10",-112.68258,27.68273
"Polygon_10",-112.66301,27.67932
"Polygon_10",-112.63056,27.69051
"Polygon_10",-112.63527,27.69762
"Polygon_10",-112.63403,27.70695
"Polygon_10",-112.64033,27.71325
"Polygon_10",-112.65421,27.71255
"Polygon_10",-112.66466,27.71854
"Polygon_10",-112.68143,27.73386
"Polygon_10",-112.69849,27.75599
"Polygon_10",-112.70102,27.76804
"Polygon_10",-112.7063,27.77978
"Polygon_10",-112.71296,27.78909
"Polygon_10",-112.71211,27.80446
"Polygon_10",-112.72003,27.8267
"Polygon_10",-112.72967,27.8286
"Polygon_10",-112.7345,27.83231
"Polygon_10",-112.74969,27.84475
"Polygon_10",-112.76077,27.85475
"Polygon_10",-112.7691,27.86718
"Polygon_10",-112.76672,27.88776
"Polygon_10",-112.75922,27.8913
"Polygon_10",-112.75793,27.90686
"Polygon_10",-112.76498,27.9404
"Polygon_10",-112.75299,27.96259
"Polygon_10",-112.75784,27.98513
"Polygon_10",-112.76067,28.00472
"Polygon_10",-112.78281,28.0039
"Polygon_10",-112.79396,28.0158
"Polygon_10",-112.801,28.02771
"Polygon_10",-112.79996,28.04636
"Polygon_10",-112.79395,28.05675
"Polygon_10",-112.78726,28.06229
"Polygon_10",-112.78792,28.07236
"Polygon_10",-112.80024,28.08705
"Polygon_10",-112.81118,28.11234
"Polygon_10",-112.8091,28.13982
"Polygon_10",-112.80703,28.15356
"Polygon_10",-112.80015,28.16729
"Polygon_10",-112.79564,28.17493
"Polygon_10",-112.7949,28.1862
"Polygon_10",-112.78913,28.18968
"Polygon_10",-112.78565,28.19588
"Polygon_10",-112.79279,28.20252
"Polygon_10",-112.79881,28.2031
"Polygon_10",-112.80262,28.2073
"Polygon_10",-112.80954,28.21568
"Polygon_10",-112.82065,28.2276
"Polygon_10",-112.83863,28.22167
"Polygon_10",-112.85386,28.20001
"Polygon_10",-112.85985,28.17448
"Polygon_10",-112.88094,28.14349
"Polygon_10",-112.90753,28.0604
"Polygon_10",-112.9245,27.97966
"Polygon_10",-112.92499,27.90372
"Polygon_10",-112.95345,27.8173
"Polygon_10",-112.99426,27.7466
"Polygon_10",-112.98033,27.64191
"Polygon_10",-112.9871,27.55057
"Polygon_10",-113.10373,27.49328
"Polygon_10",-113.21419,27.3878
"Polygon_10",-113.20218,27.20243
"Polygon_10",-113.30964,27.12928
"Polygon_10",-113.35805,26.93003
"Polygon_10",-113.40921,26.87523
"Polygon_11",-114.11104,27.92443
"Polygon_11",-114.10953,27.92637
"Polygon_11",-114.10779,27.92837
"Polygon_11",-114.10812,27.9347
"Polygon_11",-114.11736,27.94569
"Polygon_11",-114.12085,27.95122
"Polygon_11",-114.12537,27.95751
"Polygon_11",-114.12702,27.96341
"Polygon_11",-114.12734,27.96932
"Polygon_11",-114.12971,27.97614
"Polygon_11",-114.13879,27.98866
